Name,Value,,,,,,,,,,,,,,,
65.623,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
68.35,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,2,Image 2,1,,,,,,
68.351,1,Condition Event,Incorrect,,7,0,,,,,,,,,,
68.351,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
68.351,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
68.351,3,Output On Event,Sound #1,,7,0,,,,,,,,,,
68.351,3,Output On Event,Sound #2,,7,0,,,,,,,,,,
68.351,3,Output On Event,Sound #3,,7,0,,,,,,,,,,
68.351,7,Pulse Output Event,Sound_On #1,,7,1,Duration,0,,,,,,,,
68.351,29,Timer Event,Time_Out_Timer,,7,1,Value,0,,,,,,,,
68.351,21,Group Change Event,Group Change,,7,1,New Group,10,,,,,,,,
68.351,1,Condition Event,TO Houselight On,,10,0,,,,,,,,,,
68.351,3,Output On Event,HouseLight #1,,10,0,,,,,,,,,,
68.351,21,Group Change Event,Group Change,,10,1,New Group,11,,,,,,,,
68.352,1,Condition Event,Not correcting,,11,0,,,,,,,,,,
68.352,16,Variable Event,Increment_this_trial,,11,1,Value,1,,,,,,,,
68.352,21,Group Change Event,Group Change,,11,1,New Group,12,,,,,,,,
68.352,1,Condition Event,Incorrect Trails to Correction Trial,,12,0,,,,,,,,,,
68.352,16,Variable Event,Correction_Counter,,12,1,Value,1,,,,,,,,
68.352,21,Group Change Event,Group Change,,12,1,New Group,18,,,,,,,,
68.352,1,Condition Event,Change ITI time,,18,0,,,,,,,,,,
68.352,16,Variable Event,ITI,,18,1,Value,10,,,,,,,,
68.352,21,Group Change Event,Group Change,,18,1,New Group,13,,,,,,,,
68.431,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,13,2,Position,2,Image 1,0,,,,,,
72.882,38,Input Transition On Event,FIRBeam #1,,13,0,,,,,,,,,,
73.101,39,Input Transition Off Event,FIRBeam #1,,13,0,,,,,,,,,,
73.351,1,Condition Event,Time Out End,,13,0,,,,,,,,,,
73.351,29,Timer Event,ITI_Timer,,13,1,Value,0,,,,,,,,
73.351,21,Group Change Event,Group Change,,13,1,New Group,14,,,,,,,,
73.351,1,Condition Event,Reset Houselight off,,14,0,,,,,,,,,,
73.351,4,Output Off Event,HouseLight #1,,14,0,,,,,,,,,,
73.351,21,Group Change Event,Group Change,,14,1,New Group,9,,,,,,,,
76.536,38,Input Transition On Event,FIRBeam #1,,9,0,,,,,,,,,,
76.708,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,,,,,,,
79.062,38,Input Transition On Event,BIRBeam #1,,9,0,,,,,,,,,,
79.371,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
81.411,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
82.075,39,Input Transition Off Event,BIRBeam #1,,9,0,,,,,,,,,,
82.953,38,Input Transition On Event,BIRBeam #1,,9,0,,,,,,,,,,
83.173,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
83.321,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
83.351,1,Condition Event,Next trial,,9,0,,,,,,,,,,
83.351,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
83.351,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
83.351,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
83.351,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
83.351,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
83.351,1,Condition Event,Start Correction Trial,,15,0,,,,,,,,,,
83.351,16,Variable Event,Correction_Trial,,15,1,Value,1,,,,,,,,
83.351,21,Group Change Event,Group Change,,15,1,New Group,16,,,,,,,,
86.109,38,Input Transition On Event,Tray #1,,16,0,,,,,,,,,,
86.109,1,Condition Event,Tray Entry Noted Trial Increment,,16,0,,,,,,,,,,
86.109,4,Output Off Event,TrayLight #1,,16,0,,,,,,,,,,
86.109,4,Output Off Event,Sound #1,,16,0,,,,,,,,,,
86.109,4,Output Off Event,Sound #2,,16,0,,,,,,,,,,
86.109,4,Output Off Event,Sound #3,,16,0,,,,,,,,,,
86.109,7,Pulse Output Event,Sound_On #1,,16,1,Duration,0.2,,,,,,,,
86.109,16,Variable Event,_Trial_Counter,,16,1,Value,4,,,,,,,,
86.109,16,Variable Event,Correct_Percent,,16,1,Value,3,,,,,,,,
86.109,16,Variable Event,Correct_Percent,,16,1,Value,0.75,,,,,,,,
86.109,16,Variable Event,Correct_Percent,,16,1,Value,75,,,,,,,,
86.109,21,Group Change Event,Group Change,,16,1,New Group,17,,,,,,,,
86.656,39,Input Transition Off Event,Tray #1,,17,0,,,,,,,,,,
86.657,1,Condition Event,Tray Exit Starts Correction Trial,,17,0,,,,,,,,,,
86.657,16,Variable Event,Total_No_Correction_Trials,,17,1,Value,1,,,,,,,,
86.657,21,Group Change Event,Group Change,,17,1,New Group,6,,,,,,,,
86.657,1,Condition Event,Display Images,,6,0,,,,,,,,,,
86.657,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 1,0,,,,,,
86.657,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 2,1,,,,,,
86.657,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
87.093,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
90.006,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,1,Image 1,0,,,,,,
90.009,1,Condition Event,Correct,,7,0,,,,,,,,,,
90.009,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
90.009,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
90.009,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
90.009,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
90.009,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
90.009,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
90.009,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
90.009,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
90.009,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
90.009,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
90.009,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
90.009,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
90.009,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
90.009,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
90.009,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
90.009,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
90.009,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
90.009,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
90.009,1,Condition Event,Reset Correction Flag,,8,0,,,,,,,,,,
90.009,16,Variable Event,Sequential_Correction_Trials,,8,1,Value,0,,,,,,,,
90.009,16,Variable Event,Correction_Trial_Correct_Counter,,8,1,Value,1,,,,,,,,
90.009,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
90.009,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
90.014,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
90.027,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,1,Image 1,0,,,,,,
90.337,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
91.275,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
91.566,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
91.567,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
91.567,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
91.567,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
91.567,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
92.644,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
92.676,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
92.7,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
92.712,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
92.858,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
95.182,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
95.328,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
97.288,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
97.992,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
98.38,39,Input Transition Off Event,BIRBeam #1,,9,0,,,,,,,,,,
101.567,1,Condition Event,Next trial,,9,0,,,,,,,,,,
101.567,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
101.567,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
101.567,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
101.567,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
101.567,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
101.567,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
101.567,19,List Change - Next Value,Grid_Position,,15,2,Index,8,Value,2,,,,,,
101.567,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
102.84,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
107.966,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
109.518,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
110.965,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
116.044,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
116.626,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
118.728,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
164.555,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
164.607,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
165.247,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
165.248,1,Condition Event,Tray Entry no Increment Trial,,3,0,,,,,,,,,,
165.248,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
165.248,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
165.248,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
165.248,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
165.248,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
165.248,16,Variable Event,Correction_Trial,,3,1,Value,0,,,,,,,,
165.248,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
165.443,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
165.444,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
165.444,16,Variable Event,Correct_Grid_Position,,4,1,Value,2,,,,,,,,
165.444,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
165.444,1,Condition Event,Incorrect Left,,5,0,,,,,,,,,,
165.444,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,1,,,,,,,,
165.444,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
165.444,1,Condition Event,Display Images,,6,0,,,,,,,,,,
165.444,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 1,0,,,,,,
165.444,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 2,1,,,,,,
165.444,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
165.787,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
173.801,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,2,Image 1,0,,,,,,
173.803,1,Condition Event,Correct,,7,0,,,,,,,,,,
173.803,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
173.803,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
173.803,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
173.803,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
173.803,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
173.803,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
173.803,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
173.803,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
173.803,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
173.803,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
173.803,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
173.803,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
173.803,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
173.803,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
173.803,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
173.803,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
173.803,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
173.803,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
173.803,1,Condition Event,Increment counter,,8,0,,,,,,,,,,
173.803,16,Variable Event,Correct_Counter,,8,1,Value,4,,,,,,,,
173.803,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
173.803,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
173.808,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
173.821,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,2,Image 1,0,,,,,,
174.142,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
175.068,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
175.316,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
175.317,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
175.317,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
175.317,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
175.317,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
176.528,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
179.963,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
180.163,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
181.754,39,Input Transition Off Event,BIRBeam #1,,9,0,,,,,,,,,,
185.317,1,Condition Event,Next trial,,9,0,,,,,,,,,,
185.317,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
185.317,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
185.317,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
185.317,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
185.317,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
185.317,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
185.317,19,List Change - Next Value,Grid_Position,,15,2,Index,7,Value,2,,,,,,
185.317,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
190.556,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
191.057,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
191.901,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
192.274,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
194.867,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
195.409,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
195.41,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,,,,,,,
195.41,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
195.41,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
195.41,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
195.41,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
195.41,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
195.41,16,Variable Event,_Trial_Counter,,3,1,Value,5,,,,,,,,
195.41,16,Variable Event,Correct_Percent,,3,1,Value,4,,,,,,,,
195.41,16,Variable Event,Correct_Percent,,3,1,Value,0.8,,,,,,,,
195.41,16,Variable Event,Correct_Percent,,3,1,Value,80,,,,,,,,
195.41,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
196.111,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
196.112,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
196.112,16,Variable Event,Correct_Grid_Position,,4,1,Value,2,,,,,,,,
196.112,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
196.112,1,Condition Event,Incorrect Left,,5,0,,,,,,,,,,
196.112,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,1,,,,,,,,
196.112,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
196.112,1,Condition Event,Display Images,,6,0,,,,,,,,,,
196.112,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 1,0,,,,,,
196.112,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 2,1,,,,,,
196.112,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
196.479,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
201.378,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,2,Image 1,0,,,,,,
201.38,1,Condition Event,Correct,,7,0,,,,,,,,,,
201.38,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
201.38,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
201.38,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
201.38,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
201.38,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
201.38,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
201.38,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
201.38,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
201.38,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
201.38,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
201.38,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
201.38,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
201.38,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
201.38,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
201.38,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
201.38,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
201.38,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
201.38,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
201.381,1,Condition Event,Increment counter,,8,0,,,,,,,,,,
201.381,16,Variable Event,Correct_Counter,,8,1,Value,5,,,,,,,,
201.381,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
201.381,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
201.385,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
201.398,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,2,Image 1,0,,,,,,
201.712,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
202.599,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
202.858,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
202.859,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
202.859,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
202.859,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
202.859,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
205.314,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
211.933,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
212.403,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
212.859,1,Condition Event,Next trial,,9,0,,,,,,,,,,
212.859,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
212.859,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
212.859,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
212.859,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
212.859,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
212.859,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
212.859,19,List Change - Next Value,Grid_Position,,15,2,Index,1,Value,1,,,,,,
212.859,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
212.876,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
213.616,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
214.102,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
214.102,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,,,,,,,
214.102,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
214.102,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
214.102,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
214.102,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
214.102,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
214.102,16,Variable Event,_Trial_Counter,,3,1,Value,6,,,,,,,,
214.102,16,Variable Event,Correct_Percent,,3,1,Value,5,,,,,,,,
214.102,16,Variable Event,Correct_Percent,,3,1,Value,0.833,,,,,,,,
214.102,16,Variable Event,Correct_Percent,,3,1,Value,83.333,,,,,,,,
214.102,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
214.178,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
214.178,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
214.178,16,Variable Event,Correct_Grid_Position,,4,1,Value,1,,,,,,,,
214.178,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
214.179,1,Condition Event,Incorrect Right,,5,0,,,,,,,,,,
214.179,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,2,,,,,,,,
214.179,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
214.179,1,Condition Event,Display Images,,6,0,,,,,,,,,,
214.179,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 1,0,,,,,,
214.179,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 2,1,,,,,,
214.179,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
214.626,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
217.273,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,1,Image 1,0,,,,,,
217.274,1,Condition Event,Correct,,7,0,,,,,,,,,,
217.274,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
217.274,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
217.274,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
217.274,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
217.274,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
217.274,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
217.274,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
217.274,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
217.274,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
217.274,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
217.274,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
217.274,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
217.274,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
217.274,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
217.274,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
217.274,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
217.274,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
217.274,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
217.274,1,Condition Event,Increment counter,,8,0,,,,,,,,,,
217.274,16,Variable Event,Correct_Counter,,8,1,Value,6,,,,,,,,
217.274,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
217.274,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
217.279,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
217.292,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,1,Image 1,0,,,,,,
217.615,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
218.812,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
219.05,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
219.051,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
219.051,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
219.051,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
219.051,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
219.076,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
219.11,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
220.038,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
221.508,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
221.904,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
